Safestore,Safestore House,Oldham,Greater Manchester,L1 0BG,53.5261006,-2.1359396,ROOFTOP
Safestore,Newport Road,Cardiff,Cardiff,CF23 9AE,51.4965067,-3.1402723,APPROXIMATE
Safestore,Timber Mill Way,London,Greater London,SW4 6LY,51.4670297,-0.1338837,APPROXIMATE
Safestore,Safestore House,Oldham,Greater Manchester,N11 2UD,53.5261006,-2.1359396,ROOFTOP
Safestore,London Road,Staines,Surrey,TW18 4HL,51.4371318,-0.4984076,APPROXIMATE
Ryman,Cheapside,London,Greater London,EC2V 6BT,51.5145141,-0.0949613,APPROXIMATE
Ryman,Albemarle Street,London,Greater London,W1S 4DH,51.5081078,-0.1412555,APPROXIMATE
Ryman,The Exchange Mall,Ilford,Greater London,IG1 1RS,51.5591636,0.0725815,APPROXIMATE
Ryman,Victoria Street,London,Greater London,SW1H 0QD,51.497875,-0.1333733,ROOFTOP
Ryman,Fleet Street,London,Greater London,EC4A 2BU,51.5143823,-0.1073759,APPROXIMATE
Ryman,Earls Court Road,London,Greater London,SW5 9QB,51.4921824,-0.1936473,APPROXIMATE
Ryman,The Wardrobe,Richmond,Greater London,TW9 1PB,51.4614051,-0.3090766,APPROXIMATE
Ryman,London Wall,London,Greater London,EC2M 5TE,51.5169475,-0.0881143,APPROXIMATE
Ryman,Old Brompton Road,London,Greater London,W6 9HR,51.4929934,-0.1767887,ROOFTOP
Ryman,Camden High Street,London,Greater London,NW1 7BT,51.539236,-0.1432897,APPROXIMATE
Ryman,Queensway,London,Greater London,W2 1ET,51.5133354,-0.1879002,ROOFTOP
Ryman,Ilminster Gardens,London,Greater London,SW11 1PJ,51.4629785,-0.1666563,APPROXIMATE
Ryman,Queensway,London,Greater London,W2 4SJ,51.5133354,-0.1879002,ROOFTOP
Ryman,North End Road,London,Greater London,SW6 1NL,51.4851902,-0.2026807,APPROXIMATE
Ryman,Old Brompton Road,London,Greater London,E17 7BH,51.4929934,-0.1767887,ROOFTOP
Ryman,Borough High Street,London,Greater London,SE1 7RJ,51.5043787,-0.0897764,ROOFTOP
Ryman,Broadway,Bexleyheath,Greater London,DA6 7HF,51.4565798,0.143762,APPROXIMATE
